city,price,location,beds,baths,size,title,price_pkr,size_marla,neighbourhood,area,price_per_marla
lahore,14.25 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,1-Kanal Semi Furnished Spanish Design Luxury Bungalow Design By Faisal Rasul Available for Sale in DHA Phase-6 Near Dolmen Mall.,142500000.0,20.0,DHA Phase 6,DHA Defence,7125000.0
lahore,7 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,1 Kanal Brand New Unique Design Bungalow For Sale In DHA Phase 7 Top Location,70000000.0,20.0,DHA Phase 7,DHA Defence,3500000.0
lahore,8 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,1 Kanal Brand New Unique Design Bungalow For Sale In DHA Phase 6 Ideal Location,80000000.0,20.0,DHA Phase 6,DHA Defence,4000000.0
lahore,1.5 Crore,"Military Accounts Housing Society, Lahore",4.0,5.0,4 Marla,4 MARLA SLIGHTLY USED HOUSE DOUBLE STOREY FOR SALE MILITARY ACCOUNT SOCIETY COLLEGE ROAD LAHORE,15000000.0,4.0,Military Accounts Housing Society,Lahore,3750000.0
lahore,11.25 Crore,"DHA Phase 2 - Block R, DHA Phase 2",4.0,5.0,2 Kanal,2 Kanal Used Modern Design Single Story Bungalow For Sale At Prime Location Of Dha Lahore Near To Park Masjid & Commercial Market .,112500000.0,40.0,DHA Phase 2 - Block R,DHA Phase 2,2812500.0
lahore,6.7 Crore,"Cantt, Lahore",7.0,3.0,14 Marla,Bungalow 14 Marla (Corner),67000000.0,14.0,Cantt,Lahore,4785714.29
lahore,9 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Signature 1 Kanal Luxury Residence PH 6,90000000.0,20.0,DHA Phase 6,DHA Defence,4500000.0
lahore,1.42 Crore,"Thokar Niaz Baig, Lahore",3.0,4.0,3.5 Marla,Luxury Brand New 3.5 Marla Designer House for Sale Near Thokar,14200000.0,3.5,Thokar Niaz Baig,Lahore,4057142.86
lahore,3.5 Crore,"Lake City Meadows, Lahore",4.0,5.0,10 Marla,Most Beautiful 10 Marla Modern House At Prime Location,35000000.0,10.0,Lake City Meadows,Lahore,3500000.0
lahore,8.25 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,KANAL ULTRA MODERN SUPER LUXURY STYLISH BUNGALOW FOR SALE ON TOP LOCATION,82500000.0,20.0,DHA Phase 7,DHA Defence,4125000.0
lahore,2.7 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,5 MARLA BRAND NEW MODERN STYLE HOUSE FOR SALE IN DHA PHASE 9 TOWN,27000000.0,5.0,DHA 9 Town,DHA Defence,5400000.0
lahore,9.25 Crore,"DHA Phase 6 - Block D, DHA Phase 6",5.0,7.0,1 Kanal,DHA Phase 6 1 KANAL Brand New 70 Feet Road 23 KVA Solar With Green Meter Installed D Block Near DHA Office Dolmen Mall Etc,92500000.0,20.0,DHA Phase 6 - Block D,DHA Phase 6,4625000.0
lahore,24 Crore,"DHA Phase 6 - Block H, DHA Phase 6",4.0,5.0,1 Kanal,"Ultra Luxury 1 Kanal Designer Home With Pool &Amp; Basement DHA Phase 6, Lahore",240000000.0,20.0,DHA Phase 6 - Block H,DHA Phase 6,12000000.0
lahore,7.65 Crore,"DHA Phase 5, DHA Defence",5.0,6.0,1 Kanal,"Eid Gift AT THIS PRICE POINT, THERE IS NO OTHER OPTION AVAILABLE IN THE ENTIRE PHASE 5 OF DHA LAHORE",76500000.0,20.0,DHA Phase 5,DHA Defence,3825000.0
lahore,4.5 Crore,"DHA Phase 1, DHA Defence",4.0,5.0,11 Marla,Corner 11 Marla House Near Y Block Defence Club,45000000.0,11.0,DHA Phase 1,DHA Defence,4090909.09
lahore,5.99 Crore,"DHA Phase 5, DHA Defence",4.0,5.0,10 Marla,What You See Is What You Get Top-Class 10 Marla Modern House for Sale,59900000.0,10.0,DHA Phase 5,DHA Defence,5990000.0
lahore,2.8 Crore,"DHA 9 Town - Block C, DHA 9 Town",3.0,4.0,5 Marla,100% Original Pics Fully Furnished House For Sale In DHA Lahore,28000000.0,5.0,DHA 9 Town - Block C,DHA 9 Town,5600000.0
lahore,2.34 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,"5 Marla Home For Sale House - Perfect Abode!""",23400000.0,5.0,DHA 9 Town,DHA Defence,4680000.0
lahore,6.75 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,Iconic Luxury Modern House For Sale In DHA Lahore,67500000.0,20.0,DHA Phase 7,DHA Defence,3375000.0
lahore,7.25 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,Brilliant Design House For Sale In DHA Phase 7 Lahore,72500000.0,20.0,DHA Phase 7,DHA Defence,3625000.0
lahore,7.2 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1 Kanal,Exclusive 1 Kanal Corner House For Sale In DHA Phase 7,72000000.0,20.0,DHA Phase 7 - Block Y,DHA Phase 7,3600000.0
lahore,7.99 Crore,"DHA Phase 7 - Block U, DHA Phase 7",5.0,6.0,1 Kanal,Move-In Ready 1 Kanal Furnished House For Sale In DHA Phase 7,79900000.0,20.0,DHA Phase 7 - Block U,DHA Phase 7,3995000.0
lahore,8.39 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Owner Needy Stunning 1 Kanal Luxury Dream Home for Sale in DHA Lahore,83900000.0,20.0,DHA Phase 6,DHA Defence,4195000.0
lahore,10.99 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Premium Fully Furnished 1 Kanal House DHA Phase 6 Lahore,109900000.0,20.0,DHA Phase 6,DHA Defence,5495000.0
lahore,21.6 Lakh,"Midway Commercial, Bahria Town",1.0,1.0,1.8 Marla,Book Luxury One Bed Apartment In Just 21.60Lakh On Installment Plan In Midway Commercial Bahria Town Lahore Defence raya,2160000.0,1.8,Midway Commercial,Bahria Town,1200000.0
lahore,11.25 Crore,"DHA Phase 6 - Block H, DHA Phase 6",6.0,6.0,1.2 Kanal,Must see it Fully Furnished House Very good location,112500000.0,24.0,DHA Phase 6 - Block H,DHA Phase 6,4687500.0
lahore,4.25 Crore,"DHA Phase 7, DHA Defence",4.0,5.0,10 Marla,10 MARLA BRAND NEW HOUSE TOP LOCTION NEAR TO PARK NEAR TO DEFANCE RAYA,42500000.0,10.0,DHA Phase 7,DHA Defence,4250000.0
lahore,2.75 Crore,"DHA 9 Town - Block D, DHA 9 Town",3.0,4.0,5 Marla,Prime Location 5 Marla House For Sale In Beautiful DHA 9 Town - Block D,27500000.0,5.0,DHA 9 Town - Block D,DHA 9 Town,5500000.0
lahore,50 Crore,"DHA Phase 6, DHA Defence",8.0,6.0,2 Kanal,2 Kanal Ultra Luxury Full Furnished House for Sale DHA Phase 6,500000000.0,40.0,DHA Phase 6,DHA Defence,12500000.0
lahore,4.75 Crore,"DHA Phase 7, DHA Defence",4.0,5.0,10 Marla,10 Marla Brand New Spanish House Hot Location | Premium Living in DHA Lahore,47500000.0,10.0,DHA Phase 7,DHA Defence,4750000.0
lahore,9.65 Crore,"DHA Phase 6 - Block L, DHA Phase 6",5.0,6.0,1 Kanal,Ultra Luxurious Modern House For Sale At Prime Location Near To Defence Raya Phase 6 Block L DHA LAHORE,96500000.0,20.0,DHA Phase 6 - Block L,DHA Phase 6,4825000.0
lahore,10 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Luxury Fully Furnished 1 Kanal House For Sale In DHA Phase 6 Prime Location,100000000.0,20.0,DHA Phase 6,DHA Defence,5000000.0
lahore,3 Crore,"Venus Housing Scheme, Lahore",6.0,6.0,10 Marla,Grand Ideal Investment Opportunity 10 Marla Double Storey House For Sale In Venus Housing Scheme Lahore Prime Location,30000000.0,10.0,Venus Housing Scheme,Lahore,3000000.0
lahore,56.4 Lakh,"Al-Kabir Town - Phase 2, Al-Kabir Town",1.0,1.0,2.1 Marla,1.7 MARLA (376sq ft) 1 BED FLAT FOR RAIWIND ROAD ALKABIR TOWN PHASE 2 PRIME MALL,5640000.0,2.1,Al-Kabir Town - Phase 2,Al-Kabir Town,2685714.29
lahore,7.5 Crore,"DHA Phase 5, DHA Defence",5.0,5.0,10 Marla,Get A Prime Location 10 Marla House For sale In DHA Phase 5,75000000.0,10.0,DHA Phase 5,DHA Defence,7500000.0
lahore,4 Crore,"DHA Phase 4, DHA Defence",4.0,6.0,10 Marla,10 Marla House Available For Sale In Dha,40000000.0,10.0,DHA Phase 4,DHA Defence,4000000.0
lahore,2.95 Crore,"DHA Phase 6, DHA Defence",3.0,5.0,5 Marla,5 Marla Brand New Modran House Available For Sale In DHA Phase 6,29500000.0,5.0,DHA Phase 6,DHA Defence,5900000.0
lahore,4.5 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",4.0,5.0,10 Marla,Elegant 10 Marla Contemporary Home For Sale In DHA Phase 7,45000000.0,10.0,DHA Phase 7 - Block Y,DHA Phase 7,4500000.0
lahore,6.95 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,PERFECT NEW YEAR GIFT - LUXURY HOUSE FOR SALE,69500000.0,20.0,DHA Phase 7,DHA Defence,3475000.0
lahore,3.25 Crore,"Al-Amin Housing Society, Lahore",4.0,5.0,10 Marla,10 Marla Well Maintained House For Sale,32500000.0,10.0,Al-Amin Housing Society,Lahore,3250000.0
lahore,6.3 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,10 Marla,New Year Gift 10 Marla Ultra Modern House For Sale,63000000.0,10.0,DHA Phase 6,DHA Defence,6300000.0
lahore,5.99 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,10 Marla,Not Just a House A Lifestyle | 10 Marla Ultra-Modern,59900000.0,10.0,DHA Phase 6,DHA Defence,5990000.0
lahore,3.62 Crore,"Askari 11, Askari",3.0,4.0,11 Marla,10 Marla 3 Bed Room Apartments For sale in Askari 11,36200000.0,11.0,Askari 11,Askari,3290909.09
lahore,4.48 Crore,"Askari 11 - Sector B, Askari 11",3.0,4.0,10 Marla,10 Marla 3 Bedroom House Available For Sale In Askari 11 Lahore,44800000.00000001,10.0,Askari 11 - Sector B,Askari 11,4480000.0
lahore,26.5 Crore,"DHA Phase 6 - Block K, DHA Phase 6",6.0,6.0,1 Kanal,Brand New 1 Kanal Contemporary Fully Furnished House with Full Basement For Sale in K Block DHA Phase 6 Lahore,265000000.0,20.0,DHA Phase 6 - Block K,DHA Phase 6,13250000.0
lahore,10.5 Crore,"DHA Phase 7 - Block U, DHA Phase 7",5.0,5.0,1 Kanal,"Fully Furnished 1 Kanal House For Sale Phase 7, DHA Lahore",105000000.0,20.0,DHA Phase 7 - Block U,DHA Phase 7,5250000.0
lahore,3.75 Crore,"LDA Avenue - Block M, LDA Avenue",6.0,7.0,10 Marla,10 Marla House For Sale M Block,37500000.0,10.0,LDA Avenue - Block M,LDA Avenue,3750000.0
lahore,7.25 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1 Kanal,One Kanal Brand New Modern Ultra Luxury Supreme Location House In DHA Lahore,72500000.0,20.0,DHA Phase 7 - Block Y,DHA Phase 7,3625000.0
lahore,6.65 Crore,"DHA Phase 7 - Block T, DHA Phase 7",5.0,6.0,1 Kanal,100% ORIGINAL ADD 01 KANAL MAGNIFICENT MODERN BUNGALOW FOR SALE NEAR CAREFOUR,66500000.0,20.0,DHA Phase 7 - Block T,DHA Phase 7,3325000.0
lahore,8.75 Crore,"DHA Phase 6 - Block N, DHA Phase 6",5.0,6.0,1 Kanal,One Kanal Brand New Modern Ultra Luxury Supreme Location House In DHA Lahore Reasonable deal,87500000.0,20.0,DHA Phase 6 - Block N,DHA Phase 6,4375000.0
lahore,9.65 Crore,"Askari 10 - Sector S, Askari 10",5.0,6.0,15 Marla,15 Marla 05 Bedroom house Available For Sale In Askari 10 sector S Lahore Cantt,96500000.0,15.0,Askari 10 - Sector S,Askari 10,6433333.33
lahore,2.4 Crore,"Askari 11 - Sector B, Askari 11",3.0,4.0,10 Marla,10 Marla 3 Bedroom Apartment for Sale in Askari 11 Lahore Prime Location Living,24000000.0,10.0,Askari 11 - Sector B,Askari 11,2400000.0
lahore,10.75 Crore,"DHA Phase 6, DHA Defence",6.0,7.0,1.1 Kanal,22 Marla Corner Full Basement Owner Build House Near Defence Raya in Reasonable Price,107500000.0,22.0,DHA Phase 6,DHA Defence,4886363.64
lahore,1.4 Crore,"Park View City - Crystal Block, Park View City",4.0,4.0,5 Marla,Bin Saleh Constructions Services Offer 5 Marla Furnished House Constructions With Plot In Park View City,14000000.0,5.0,Park View City - Crystal Block,Park View City,2800000.0
lahore,6.2 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,10 Marla,100 percent original picture 10 Marla Elegan SPANISH House Near To Park,62000000.0,10.0,DHA Phase 6,DHA Defence,6200000.0
lahore,1.35 Crore,"Central Park - Block C, Central Park Housing Scheme",3.0,4.0,3 Marla,Reserve A Prime Location House Now In Central Park - Block C,13500000.0,3.0,Central Park - Block C,Central Park Housing Scheme,4500000.0
lahore,4 Crore,"Central Park - Block G, Central Park Housing Scheme",6.0,6.0,10 Marla,Gorgeous Prime Location 10 Marla House For sale Available In Central Park - Block G,40000000.0,10.0,Central Park - Block G,Central Park Housing Scheme,4000000.0
lahore,3.8 Crore,"Central Park - Block G, Central Park Housing Scheme",6.0,6.0,10 Marla,Buying A Facing Park House In Central Park - Block G Lahore?,38000000.0,10.0,Central Park - Block G,Central Park Housing Scheme,3800000.0
lahore,1.9 Crore,"Formanites Housing Scheme - Block N, Formanites Housing Scheme",3.0,4.0,4 Marla,Your Ideal 4 Marla House Has Just Become Available In Formanites Housing Scheme - Block N,19000000.0,4.0,Formanites Housing Scheme - Block N,Formanites Housing Scheme,4750000.0
lahore,5.25 Crore,"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1",5.0,6.0,10 Marla,"In Lake City Meadows Phase 1 - Block F Of Lahore, A 10 Marla House Is Available",52500000.0,10.0,Lake City Meadows Phase 1 - Block F,Lake City Meadows Phase 1,5250000.0
lahore,6.75 Crore,"IEP Engineers Town, Lahore",6.0,6.0,1 Kanal,1 KANAL BRAND NEW ULTRA MODERN DESIGN HOUSE FOR SALE IN ENGINEERS TOWN,67500000.0,20.0,IEP Engineers Town,Lahore,3375000.0
lahore,5.95 Crore,"PGECHS Phase 2, Punjab Govt Employees Society",7.0,7.0,1 Kanal,1 KANAL FACING PARK LUXURY HOUSE AVAILABLE FOR SALE AT HOT LOCATION,59500000.0,20.0,PGECHS Phase 2,Punjab Govt Employees Society,2975000.0
lahore,15.99 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Power Living Starts Here | Fully Facilitated 1 Kanal House In Phase 6,159900000.0,20.0,DHA Phase 6,DHA Defence,7995000.0
lahore,65 Crore,"DHA Phase 6, DHA Defence",6.0,7.0,2 Kanal,Golden Opportunity | Brand New Furnished 2 Kanal House In DHA Phase 6,650000000.0,40.0,DHA Phase 6,DHA Defence,16250000.0
lahore,2 Crore,"Dream Gardens, Defence Road",4.0,4.0,5 Marla,5 MARLA BEAUTIFUL HOUSE FOR SALE AVAILABE IN DREAM GARDENS LAHORE,20000000.0,5.0,Dream Gardens,Defence Road,4000000.0
lahore,4.05 Crore,"Askari 11 - Sector D, Askari 11",3.0,4.0,10.1 Marla,"Facing Lake, Brand New 3bed Luxury Living Apartment, Meeting with owner. For Sale In Askari 11 D Sector Lahore",40500000.0,10.1,Askari 11 - Sector D,Askari 11,4009900.99
lahore,2.3 Crore,"Divine Gardens, Lahore",3.0,4.0,5 Marla,5 Marla Beautiful House For Sale In Divine Gardens,23000000.0,5.0,Divine Gardens,Lahore,4600000.0
lahore,2.15 Crore,"Bahria Town - Shershah Block, Bahria Town - Sector F",3.0,4.0,5 Marla,5 Marla House Available For Sale In Shershah Block Bahria Town Lahore,21500000.0,5.0,Bahria Town - Shershah Block,Bahria Town - Sector F,4300000.0
lahore,4.2 Crore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",5.0,6.0,10 Marla,10 Marla House Available For Sale In Overseas A Overseas Enclave Bahria Town,42000000.0,10.0,Bahria Town - Overseas A,Bahria Town - Overseas Enclave,4200000.0
lahore,3.5 Crore,"Bahria Town - Janiper Block, Bahria Town - Sector C",5.0,6.0,10 Marla,10 Marla House Available For Sale In Janiper Block Sector C Bahria Town Lahore,35000000.0,10.0,Bahria Town - Janiper Block,Bahria Town - Sector C,3500000.0
lahore,4.2 Crore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",5.0,6.0,10 Marla,10 Marla House Available For Sale In Gulbahar Block Sector C Bahria Town Lahore,42000000.0,10.0,Bahria Town - Gulbahar Block,Bahria Town - Sector C,4200000.0
lahore,21 Crore,"DHA Phase 6 - Block N, DHA Phase 6",6.0,7.0,2 Kanal,1 Kanal Lawn Plus 1 Kanal Construction Fully Furnished Full Basement Plus Swimming Pool Brand New Ultra Modern Designer Bungalow For Sale In DHA Phase 6 Lahore.,210000000.0,40.0,DHA Phase 6 - Block N,DHA Phase 6,5250000.0
lahore,2.3 Crore,"DHA 9 Town, DHA Defence",3.0,5.0,5 Marla,5 Marla Brand New House Available For sale In DHA,23000000.0,5.0,DHA 9 Town,DHA Defence,4600000.0
lahore,2.25 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,Stylish 5 Marla House With Solid Construction,22500000.0,5.0,DHA 9 Town,DHA Defence,4500000.0
lahore,2.4 Crore,"DHA 9 Town, DHA Defence",3.0,5.0,5 Marla,5 Marla Brand New House Available For Sale In Dha Phase 9,24000000.0,5.0,DHA 9 Town,DHA Defence,4800000.0
lahore,2.5 Crore,"DHA 9 Town, DHA Defence",3.0,5.0,5 Marla,5 Marla Most Beautiful House For Sale At Prime Location In DHA Lahore,25000000.0,5.0,DHA 9 Town,DHA Defence,5000000.0
lahore,2.3 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,BRAND NEW LUXURY ULTRA MODERN DESIGN HOUSE FOR SALE IN DHA PHASE 9 TOWN,23000000.0,5.0,DHA 9 Town,DHA Defence,4600000.0
lahore,7.05 Crore,"DHA Phase 7 - Block S, DHA Phase 7",5.0,6.0,1 Kanal,1 Kanal Top Quality Build Luxurious Beautiful Modern Design Villa With Basement For Sale In DHA Lahore Phase 7 Prime Location,70500000.0,20.0,DHA Phase 7 - Block S,DHA Phase 7,3525000.0
lahore,2.8 Crore,"Bahria Town - Sector C, Bahria Town",5.0,6.0,10 Marla,"Sector C 10 Marla House For Sale LDA Approved Nearby School, Mosque, Medical Store And All Commercial",28000000.0,10.0,Bahria Town - Sector C,Bahria Town,2800000.0
lahore,7.5 Crore,"Wapda Town Phase 1, Wapda Town",5.0,7.0,1 Kanal,1 Kanal Double Unit Luxury House For Sale In Wapda Town Phase 1 On 80 Feet Road Hot Location,75000000.0,20.0,Wapda Town Phase 1,Wapda Town,3750000.0
lahore,4.3 Crore,"Formanites Housing Scheme - Block N, Formanites Housing Scheme",5.0,6.0,10 Marla,Investors Should sale This House Located Ideally In Formanites Housing Scheme,43000000.0,10.0,Formanites Housing Scheme - Block N,Formanites Housing Scheme,4300000.0
lahore,13.3 Crore,"DHA Phase 5, DHA Defence",6.0,6.0,1 Kanal,20-Marla House For Sale,133000000.0,20.0,DHA Phase 5,DHA Defence,6650000.0
lahore,4.2 Crore,"Bahria Town - Talha Block, Bahria Town - Sector E",5.0,6.0,10 Marla,10 Marla House In Stunning Bahria Town - Talha Block Is Available For sale,42000000.0,10.0,Bahria Town - Talha Block,Bahria Town - Sector E,4200000.0
lahore,3.65 Crore,"Punjab Small Industries Colony, Lahore",5.0,6.0,7 Marla,7 Marla Corner Double Unit Ultra Modern Brand New House For Sale In Punjab Small Industries Colony,36500000.0,7.0,Punjab Small Industries Colony,Lahore,5214285.71
lahore,15 Crore,"DHA Phase 8 - Block W, DHA Phase 8",5.0,6.0,1 Kanal,1 Kanal Brand New Luxury House For Sale With Original Photos,150000000.0,20.0,DHA Phase 8 - Block W,DHA Phase 8,7500000.0
lahore,1.78 Crore,"Bahria Town - Block CC, Bahria Town - Sector D",3.0,4.0,5 Marla,5 Marla Ultra Luxury House For Sale In CC Block Sector D Bahria Town Lahore,17800000.0,5.0,Bahria Town - Block CC,Bahria Town - Sector D,3560000.0
lahore,3.1 Crore,"DHA 9 Town - Block A, DHA 9 Town",3.0,4.0,5 Marla,Fahad Farman Associates Offers DHA 9 Town Houses For Sale,31000000.0,5.0,DHA 9 Town - Block A,DHA 9 Town,6200000.0
lahore,27.65 Crore,"DHA Phase 6, DHA Defence",7.0,7.0,2 Kanal,Exclusive 2 Kanal Bungalow with Pool & Grand Architecture DHA Lahore,276500000.0,40.0,DHA Phase 6,DHA Defence,6912500.0
lahore,5.5 Crore,"Bahria Town - Rafi Block, Bahria Town - Sector E",5.0,7.0,10 Marla,10 Marla Brand New Luxury House For Sale On 100ft Road,55000000.0,10.0,Bahria Town - Rafi Block,Bahria Town - Sector E,5500000.0
lahore,2.55 Crore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",3.0,5.0,5 Marla,5 MARLA BRAND NEW LUXURY HOUSE FOR SALE IN JINNAH BLOCK,25500000.0,5.0,Bahria Town - Jinnah Block,Bahria Town - Sector E,5100000.0
lahore,1.85 Crore,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1",3.0,4.0,5.5 Marla,5.5 Marla Corner + Park Facing House For Sale In Bahria Orchard Lahore Prime Location,18500000.0,5.5,Bahria Orchard Phase 1 - Eastern Extension,Bahria Orchard Phase 1,3363636.36
lahore,1.28 Crore,"Bahria Orchard, Lahore",3.0,4.0,5 Marla,5 Marla House For Sale In Bahria Orchard Lahore | 3 Bedrooms | Prime Location,12800000.0,5.0,Bahria Orchard,Lahore,2560000.0
lahore,10.5 Crore,"Wapda Town, Lahore",7.0,6.0,1 Kanal,"Executive Grandeur! New 21 Marla House On 80 Ft Road In WAPDA Town Lahore'S Ultimate Luxury Residence: 7 Beds, 8 Baths",105000000.0,20.0,Wapda Town,Lahore,5250000.0
lahore,9 Crore,"Wapda Town, Lahore",5.0,6.0,1 Kanal,Luxurious 1 Kanal Brand New House For Sale Location Price: 900 Lac (9 Crore) 40 Feet Wide Road,90000000.0,20.0,Wapda Town,Lahore,4500000.0
lahore,18.5 Crore,"EME Society, Lahore",6.0,6.0,2 Kanal,"Ultra-Luxury 2 Kanal Park-Facing Mansion Valencia Town, Lahore",185000000.0,40.0,EME Society,Lahore,4625000.0
lahore,7.9 Crore,"DHA Phase 7, DHA Defence",6.0,6.0,1 Kanal,1 Kanal House In DHA Phase 7 Is Available,79000000.0,20.0,DHA Phase 7,DHA Defence,3950000.0
lahore,9.25 Crore,"DHA Phase 6 - Block J, DHA Phase 6",5.0,6.0,1 Kanal,Avail Yourself A Great 20 Marla House In DHA Phase 6 -,92500000.0,20.0,DHA Phase 6 - Block J,DHA Phase 6,4625000.0
lahore,7.75 Crore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",5.0,6.0,1 Kanal,"Contemporary 1 Kanal House In DHA Phase 8 Ideal Main MB Location, Park And Mosque",77500000.0,20.0,DHA Phase 8 - Ex Air Avenue,DHA Phase 8,3875000.0
lahore,12.25 Crore,"DHA Phase 5 - Block K, DHA Phase 5",5.0,6.0,1 Kanal,Facing Park Luxurious 1 Kanal House for Sale in DHA Prime Location,122500000.0,20.0,DHA Phase 5 - Block K,DHA Phase 5,6125000.0
lahore,4.75 Crore,"DHA Phase 6, DHA Defence",4.0,7.0,10 Marla,NEAR DOLMEN CALL US FOR VISIT THIS LUXURY PROPERTY.,47500000.0,10.0,DHA Phase 6,DHA Defence,4750000.0
lahore,4.8 Crore,"PIA Housing Scheme, Lahore",5.0,6.0,10 Marla,10 Marla Spanish House At Hot Location For Sale In PIA Society,48000000.0,10.0,PIA Housing Scheme,Lahore,4800000.0
lahore,4.4 Crore,"Johar Town Phase 1, Johar Town",4.0,6.0,10 Marla,10 Marla Owner Build House For Sale At Best Location Near Allah Ho Chowk,44000000.0,10.0,Johar Town Phase 1,Johar Town,4400000.0
lahore,8 Crore,"Johar Town, Lahore",11.0,7.0,1 Kanal,1 Kanal Semi Commercial 100 Feet Road Super Hot Location Two Way Road Solid Construction,80000000.0,20.0,Johar Town,Lahore,4000000.0
lahore,7 Crore,"Johar Town Phase 2, Johar Town",6.0,6.0,12 Marla,12 Marla Brand New Spanish House For Sale In Johar Town Phase 2 Near To Emporium Mall,70000000.0,12.0,Johar Town Phase 2,Johar Town,5833333.33
lahore,45 Lakh,"Bahria Town - Sector E, Bahria Town",1.0,1.0,2.3 Marla,Ready To Move One Bed Apartment On One Year Installments In Bahria Town Lahore,4500000.0,2.3,Bahria Town - Sector E,Bahria Town,1956521.74
lahore,14.5 Crore,"DHA Phase 6 - Block C, DHA Phase 6",9.0,7.0,1 Kanal,"ONE KANAL FULL BASEMENT 9 BED ROOMS HOUSE NEAR TO PARK, MASQUE, AND COMMERCIAL AREA AT WALKING DISTANCE",145000000.0,20.0,DHA Phase 6 - Block C,DHA Phase 6,7250000.0
lahore,50 Lakh,"Bahria Town - Sector E, Bahria Town",1.0,1.0,2.5 Marla,READY ONE BED APARTMENT ON 50% PAYMENT REMANNING PAY IN 1 YEAR,5000000.0,2.5,Bahria Town - Sector E,Bahria Town,2000000.0
lahore,5.5 Crore,"Allama Iqbal Town - Badar Block, Allama Iqbal Town",5.0,5.0,10 Marla,10 Marla Double Storey House New,55000000.0,10.0,Allama Iqbal Town - Badar Block,Allama Iqbal Town,5500000.0
lahore,4.35 Crore,"Bahria Town - Nishtar Extension Block, Bahria Town - Sector E",5.0,7.0,10 Marla,10 Marla Brand New House Available For Sale In Bahria Town Lahore | AJMAIR GROUP,43500000.0,10.0,Bahria Town - Nishtar Extension Block,Bahria Town - Sector E,4350000.0
lahore,2.81 Crore,"Zameen Opal, Land Breeze Housing Society",2.0,2.0,4.9 Marla,2 BED Apartment For Sale,28100000.0,4.9,Zameen Opal,Land Breeze Housing Society,5734693.88
lahore,1.2 Crore,"Nishtar Colony, Lahore",4.0,4.0,3 Marla,3-Marla 2 Storey House For Sale,12000000.0,3.0,Nishtar Colony,Lahore,4000000.0
lahore,8.11 Crore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",5.0,6.0,1 Kanal,Stunning Bungalow With-Modern Amenities Brand New Bungalow For Sale At Hot Location,81100000.0,20.0,DHA Phase 8 - Ex Air Avenue,DHA Phase 8,4055000.0
lahore,55 Lakh,"Bahria Orchard, Lahore",2.0,2.0,5 Marla,5 Marla 2 Bed Family Apartment For Sale Bahria Orchard Lahore Phase 4 | Prime Location | Ideal For Living & Investment,5500000.0,5.0,Bahria Orchard,Lahore,1100000.0
lahore,2.1 Crore,"Bahria Orchard Phase 2, Bahria Orchard",3.0,4.0,5 Marla,5 Marla House For Sale In Bahria Orchard Lahore Phase 2 | Prime Location | Ideal Family Home,21000000.0,5.0,Bahria Orchard Phase 2,Bahria Orchard,4200000.0
lahore,1.65 Crore,"Bahria Orchard Phase 2, Bahria Orchard",5.0,6.0,8 Marla,8 Marla Corner Gray Structure House For Sale In Bahria Orchard Lahore Phase 2 | Prime Location | Best Investment,16500000.0,8.0,Bahria Orchard Phase 2,Bahria Orchard,2062500.0
lahore,3.95 Crore,"Bahria Orchard Phase 1, Bahria Orchard",5.0,7.0,10 Marla,10 Marla White House For Sale In Bahria Orchard Lahore Phase 1 | LDA Approved Block | Prime Location,39500000.0,10.0,Bahria Orchard Phase 1,Bahria Orchard,3950000.0
