city,price,location,beds,baths,size,title,price_pkr,size_marla,neighbourhood,area,price_per_marla
lahore,2.8 Crore,"Bahria Town - Ali Block, Bahria Town - Sector B",3.0,4.0,5 Marla,5 Marla Brand New Luxury VIP Modern Designer House For Sale Sector B umer block,28000000.0,5.0,Bahria Town - Ali Block,Bahria Town - Sector B,5600000.0
lahore,4 Crore,"Bahria Town - Sector E, Bahria Town",5.0,6.0,9 Marla,9 Marla Corner Facing Park Luxury Designer Double Heighted Brand New House Sector E,40000000.0,9.0,Bahria Town - Sector E,Bahria Town,4444444.44
lahore,2.6 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,5 Marla Designer Luxury House For Sale In DHA 9 Town Top Location,26000000.0,5.0,DHA 9 Town,DHA Defence,5200000.0
lahore,25 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,2 Kanal,2.25 Kanal Corner Bungalow Near DHA Raya,250000000.0,40.0,DHA Phase 6,DHA Defence,6250000.0
lahore,8.95 Crore,"DHA Phase 6 - Block K, DHA Phase 6",6.0,6.0,1 Kanal,1 KANAL BRAND NEW ULTRA MODERN DESIGNER HOUSE FOR SALE SWIMMING POOL,89500000.0,20.0,DHA Phase 6 - Block K,DHA Phase 6,4475000.0
lahore,8.94 Crore,"DHA Phase 5, DHA Defence",5.0,7.0,1 Kanal,1 KANAL SLIGHTLY USED HOUSE WITH BASEMENT FOR SALE NEAR TO PARK NEAR TO MOSQUE AT DHA PHASE 5,89400000.0,20.0,DHA Phase 5,DHA Defence,4470000.0
lahore,9.11 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,1 KANAL ULTRA MODERN DESIGN WITH BESSMENT BEAUTIFUL DOUBLE HIGTHED BUNGALOW FOR SALE IN DHA PHASE 6,91100000.0,20.0,DHA Phase 6,DHA Defence,4555000.0
lahore,3.9 Crore,"DHA 9 Town, DHA Defence",4.0,5.0,8 Marla,DHA 9 Town House Sized 8 Marla Is Available,39000000.0,8.0,DHA 9 Town,DHA Defence,4875000.0
lahore,15 Crore,"DHA Phase 8, DHA Defence",5.0,6.0,1 Kanal,1 kanal Brand New Luxury House For Sale With Orignal Photos,150000000.0,20.0,DHA Phase 8,DHA Defence,7500000.0
lahore,4 Crore,"Allama Iqbal Town - Ravi Block, Allama Iqbal Town",4.0,4.0,10 Marla,A 10 Marla House In Lahore Is On The Market For Sale,40000000.0,10.0,Allama Iqbal Town - Ravi Block,Allama Iqbal Town,4000000.0
lahore,1.6 Crore,"Allama Iqbal Town - Huma Block, Allama Iqbal Town",3.0,3.0,3 Marla,Buy A 3 Marla House For Sale In Allama Iqbal Town - Huma Block,16000000.0,3.0,Allama Iqbal Town - Huma Block,Allama Iqbal Town,5333333.33
lahore,1.4 Crore,"Khayaban-e-Amin - Block L, Khayaban-e-Amin",4.0,4.0,5 Marla,URGENT SALE SLIGHTLY USED HOUSE BLOCK L IN KHAYABAN E AMIN NEAR RING ROAD LAHORE 4.5marla,14000000.0,5.0,Khayaban-e-Amin - Block L,Khayaban-e-Amin,2800000.0
lahore,4.5 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",4.0,5.0,10 Marla,10 Marla Modern Design House For Sale In DHA Lahore Phase 7,45000000.0,10.0,DHA Phase 7 - Block Y,DHA Phase 7,4500000.0
lahore,3 Crore,"Bahria Town - Johar Block, Bahria Town - Sector E",5.0,6.0,10 Marla,10 MARLA LUXURY HOUSE FOR SALE IN JOHAR BLOCK BAHRIA TOWN LAHORE,30000000.0,10.0,Bahria Town - Johar Block,Bahria Town - Sector E,3000000.0
lahore,39 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,3 Kanal,3 Kanal Beautifully Designed Modern House Full Furnished Full Basement For Sale In DHA Phase 7,390000000.0,60.0,DHA Phase 7,DHA Defence,6500000.0
lahore,6.5 Crore,"Sukh Chayn Gardens, Lahore",4.0,5.0,12 Marla,Luxury New Solid Construction House,65000000.0,12.0,Sukh Chayn Gardens,Lahore,5416666.67
lahore,1.8 Crore,"Bahria Town - Sector E, Bahria Town",3.0,4.0,5 Marla,Affordable House Of 5 Marla Is Available For Sale,18000000.0,5.0,Bahria Town - Sector E,Bahria Town,3600000.0
lahore,2.35 Crore,"Pak Arab Housing Society, Lahore",3.0,4.0,5 Marla,"5 M Full Finished Solid Double Story House For SALE In Pak Arab HOUSING SOCIETY, MAIN FEROZPUR ROAD, LAHORE.",23500000.0,5.0,Pak Arab Housing Society,Lahore,4700000.0
lahore,2.25 Crore,"Venus Housing Scheme, Lahore",5.0,6.0,7 Marla,7 Marla Solid House For Sale In Venus Housing Scheme,22500000.0,7.0,Venus Housing Scheme,Lahore,3214285.71
lahore,5.75 Crore,"Bahria Town - Iris Block, Bahria Town - Sector C",7.0,6.0,1 Kanal,1 Kanal Used Furnished Corner House For Sale Low Price Investor Rate Sector C,57500000.0,20.0,Bahria Town - Iris Block,Bahria Town - Sector C,2875000.0
lahore,1.78 Crore,"Bahria Town - Safari Block, Bahria Town - Sector B",3.0,4.0,5 Marla,5 Marla Used House Low Price For Sale,17800000.0,5.0,Bahria Town - Safari Block,Bahria Town - Sector B,3560000.0
lahore,4.5 Crore,"Bahria Town - Sector C, Bahria Town",5.0,6.0,12 Marla,12 Marla Used Corner House For Sale,45000000.0,12.0,Bahria Town - Sector C,Bahria Town,3750000.0
lahore,4.4 Crore,"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",5.0,6.0,10 Marla,10 Marla Ultra Luxury House Modern Elevation At 80 Feet Road Central Block Phase 1 Bahria Orchard Lahore,44000000.0,10.0,Bahria Orchard Phase 1 - Central,Bahria Orchard Phase 1,4400000.0
lahore,7.1 Crore,"DHA Phase 7 - Block U, DHA Phase 7",5.0,6.0,1 Kanal,MOST ELEGANT MODERN DESIGN LUXURY FULLY FURNISHED BUNGALOW FOR SALE IN DHA PHASE 7 BLOCK U READY TO MOVE IN,71000000.0,20.0,DHA Phase 7 - Block U,DHA Phase 7,3550000.0
lahore,7.35 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,1 KANAL BRAND NEW FULLY FURNISHID ULTRA MODERN DESIGN HOUSE FOR SALE IN DHA PHASE 7,73500000.0,20.0,DHA Phase 7,DHA Defence,3675000.0
lahore,6.95 Crore,"DHA Phase 4 - Block DD, DHA Phase 4",5.0,6.0,1 Kanal,STRAIGHT LINE MODERN 1 KANAL SUPER HOT LOCATED BUNGALOW IS AVAILABLE FOR SALE IN PLOT PRICE IN THE BEST BLOCK OF DHA PHASE 4 LAHORE.,69500000.0,20.0,DHA Phase 4 - Block DD,DHA Phase 4,3475000.0
lahore,2.95 Crore,"OLC - Block B, Overseas Low Cost",5.0,6.0,8 Marla,8 Marla Prime Location Modern House for Sale in Bahria Orchard Phase 2| Ideal Family Home,29500000.0,8.0,OLC - Block B,Overseas Low Cost,3687500.0
lahore,9.15 Crore,"DHA Phase 6, DHA Defence",5.0,4.0,1 Kanal,Syed Brothers Offers Brand New Fully Furnished 1 Kanal Elegant And Fully Maintained Super Hot Located Bungalow Is Available In The Best Block Of DHA Phase 6 Lahore.,91500000.0,20.0,DHA Phase 6,DHA Defence,4575000.0
lahore,7.75 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,MOST UNIQUE DESIGN ONE KANAL LUXURIOUS HOUSE NEAR RAYA GOLF CLUB FOR SALE,77500000.0,20.0,DHA Phase 7,DHA Defence,3875000.0
lahore,2.5 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,5 Marla Modern House for Sale in Phase 9 Town DHA Lahore.,25000000.0,5.0,DHA 9 Town,DHA Defence,5000000.0
lahore,79 Lakh,"Bahria Town - Sector E, Bahria Town",1.0,1.0,2.2 Marla,The Grand Lifestyle Grand 15 Downtown commercial With 20 Plus Amazing world Class Amintes Inspired By Dubai Downtown And DHA Raya Concept Ramzan Offer Officially Lunch on Pre Lunch Rates,7900000.0,2.2,Bahria Town - Sector E,Bahria Town,3590909.09
lahore,1.3 Crore,"Bedian Road, Lahore",3.0,4.0,3.5 Marla,"3.5 Marla Beautiful Spanish Corner House For Sale Near Golden Palm (NIT University) Roshni Village Farmhouses Bankers Avenue Cooperative Housing Society, Bedian Road",13000000.0,3.5,Bedian Road,Lahore,3714285.71
lahore,6.6 Crore,"TIP Housing Society - Phase 2, TIP Housing Society",3.0,3.0,1.8 Kanal,"36 MARLA HOUSE WITH SWIMMING POOL, PARK & BBQ AREA NEAR BY PINE AVENUE,DHA,VELANCIA'LAKECITY & KHAYABAN E AMIN FOR SALE",66000000.0,36.0,TIP Housing Society - Phase 2,TIP Housing Society,1833333.33
lahore,2.4 Crore,"Wapda Town Phase 1, Wapda Town",4.0,5.0,5 Marla,5 Marla Spacious House For Sale,24000000.0,5.0,Wapda Town Phase 1,Wapda Town,4800000.0
lahore,21 Crore,"DHA Phase 6, DHA Defence",6.0,6.0,2 Kanal,2 Kanal Beautiful House In Phase 6 With Basement With Pool Cinema And 6 Bed Room One Kanal Construction One Kanal Lone Best House For Investment Purpose,210000000.0,40.0,DHA Phase 6,DHA Defence,5250000.0
lahore,1.42 Crore,"Bahria Nasheman - Sunflower, Bahria Nasheman",3.0,4.0,5 Marla,Perfect Facing Park 5 Marla House In Bahria Nasheman - Sunflower For sale,14200000.0,5.0,Bahria Nasheman - Sunflower,Bahria Nasheman,2840000.0
lahore,20.8 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,One Kana Luxurious Modern Villa Fully Furnished With Swimming Pool Cinema Located Dha Phase 6 Price Negotiable,208000000.0,20.0,DHA Phase 6,DHA Defence,10400000.0
lahore,2.25 Crore,"Park View City - Tulip Overseas, Park View City",4.0,4.0,5 Marla,5 Marla Luxury House For Sale In Park view city Tulip Overseas Block,22500000.0,5.0,Park View City - Tulip Overseas,Park View City,4500000.0
lahore,3 Crore,"Bahria Town - Ghaznavi Block, Bahria Town - Sector F",5.0,6.0,10 Marla,A PRIME LOCATION 10 MARLA HOUSE FOR SALE IN GHAZNVI BLOCK BAHRIA TOWN LAHORE,30000000.0,10.0,Bahria Town - Ghaznavi Block,Bahria Town - Sector F,3000000.0
lahore,2.49 Crore,"Venus Housing Scheme, Lahore",5.0,6.0,7 Marla,7 Marla Brand Now Spanish House Up For Sale In Venus Society Ferozepur Road Lhr,24900000.000000004,7.0,Venus Housing Scheme,Lahore,3557142.86
lahore,1.75 Crore,"Bastami Road, Samanabad",5.0,5.0,4 Marla,You Can Find A Gorgeous House For Sale In Bastami Road,17500000.0,4.0,Bastami Road,Samanabad,4375000.0
lahore,1.8 Crore,"Samanabad, Lahore",5.0,4.0,3 Marla,Corner In Samanabad 680 Square Feet House For Sale,18000000.0,3.0,Samanabad,Lahore,6000000.0
lahore,45 Crore,"DHA Phase 6 - Block D, DHA Phase 6",6.0,7.0,2 Kanal,2 Kanal House Is Available For Sale In DHA Phase 6 Block D Lahore,450000000.0,40.0,DHA Phase 6 - Block D,DHA Phase 6,11250000.0
lahore,25 Crore,"DHA Phase 6, DHA Defence",6.0,7.0,2 Kanal,"Ultra-Luxury 2-Kanal Modern Villa For Sale | DHA Phase 6, Lahore",250000000.0,40.0,DHA Phase 6,DHA Defence,6250000.0
lahore,3.9 Crore,"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",5.0,7.0,10 Marla,10 Marla Spanish House for Sale in Bahria Orchard Phase 1 Central Block Comfortable & Stylish Living,39000000.0,10.0,Bahria Orchard Phase 1 - Central,Bahria Orchard Phase 1,3900000.0
lahore,4.5 Crore,"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",5.0,7.0,10 Marla,10 Marla Most Beautiful Designer House Available for Sale in Bahria Orchard Phase1 Central Block Main Boulevard,45000000.0,10.0,Bahria Orchard Phase 1 - Central,Bahria Orchard Phase 1,4500000.0
lahore,85 Lakh,"Elite Town - Block B, Elite Town",3.0,3.0,10 Marla,Only Walking Distance From Main Road 10 Marla Single Storey Under Construction House for Sale 3 Bed | Big Garage | Spacious Open Area Hot Location on Main Ferozepur Road Lahore,8500000.0,10.0,Elite Town - Block B,Elite Town,850000.0
lahore,4 Crore,"Paragon City, Lahore",4.0,5.0,10 Marla,10 Marla House For Sale In Paragon City Lahore,40000000.0,10.0,Paragon City,Lahore,4000000.0
lahore,2.1 Crore,"Paragon City, Lahore",3.0,4.0,5 Marla,5 Marla House For Sale In Paragon City Lahore,21000000.0,5.0,Paragon City,Lahore,4200000.0
lahore,4 Crore,"Paragon City, Lahore",5.0,6.0,10 Marla,10 Marla House For Sale In Paragon City Lahore,40000000.0,10.0,Paragon City,Lahore,4000000.0
lahore,2.75 Crore,"Paragon City, Lahore",3.0,4.0,5 Marla,5 Marla House For Sale In Paragon City Lahore,27500000.0,5.0,Paragon City,Lahore,5500000.0
lahore,1.9 Crore,"Paragon City, Lahore",3.0,4.0,4 Marla,4 Marla House For Sale In Paragon City Lahore,19000000.0,4.0,Paragon City,Lahore,4750000.0
lahore,27.5 Crore,"DHA Phase 8 - Ex Park View, DHA Phase 8",5.0,6.0,2 Kanal,D H A Lahore 2 Kanal Brand New Faisal Rasool Design House With 100% Original Pics Available For Sale,275000000.0,40.0,DHA Phase 8 - Ex Park View,DHA Phase 8,6875000.0
lahore,2.4 Crore,"Military Accounts Housing Society, Lahore",6.0,6.0,8 Marla,8 MARLA CORNER BEAUTIFUL HOUSE FOR SALE IN MILITARY ACCOUNT SOCIETY COLLEGE ROAD LAHORE,24000000.0,8.0,Military Accounts Housing Society,Lahore,3000000.0
lahore,1.8 Crore,"Military Accounts Housing Society, Lahore",4.0,5.0,5 Marla,5 MARLA BRAND NEW DOUBLE UNIT HOUSE,18000000.0,5.0,Military Accounts Housing Society,Lahore,3600000.0
lahore,2.22 Crore,"Eden Boulevard Housing Scheme, College Road",6.0,6.0,6 Marla,6 MARLA FACING PARK DOUBLE STOREY HOUSE FOR SALE EDEN BOULEVARD COLLEGE ROAD LAHORE,22200000.000000004,6.0,Eden Boulevard Housing Scheme,College Road,3700000.0
lahore,4 Crore,"Central Park Housing Scheme, Lahore",5.0,6.0,10 Marla,10 Marla Modern Designed House For Sale In G Block Central Park Lahore,40000000.0,10.0,Central Park Housing Scheme,Lahore,4000000.0
lahore,34.75 Crore,"DHA Phase 6, DHA Defence",6.0,7.0,2 Kanal,"Experience True Elite Living In This 2 Kanal Ultra-Modern Masterpiece Located In The Heart Of DHA Phase 6, Lahore.",347500000.0,40.0,DHA Phase 6,DHA Defence,8687500.0
lahore,2.65 Crore,"Dream Gardens, Defence Road",5.0,5.0,5 Marla,5 Marla House For Sale 60 FT Road In Dream Gardens Lahore Ph 2,26500000.0,5.0,Dream Gardens,Defence Road,5300000.0
lahore,1.9 Crore,"Jinnah Colony Harbanspura, Harbanspura",4.0,5.0,4 Marla,House Available For sale In Jinnah Colony Harbanspura,19000000.0,4.0,Jinnah Colony Harbanspura,Harbanspura,4750000.0
lahore,24.5 Crore,"DHA Phase 6 - Block J, DHA Phase 6",6.0,6.0,1 Kanal,House For sale In Beautiful DHA Phase 6 - Block J,245000000.0,20.0,DHA Phase 6 - Block J,DHA Phase 6,12250000.0
lahore,6.5 Crore,"PGECHS Phase 2 - Block E, PGECHS Phase 2",5.0,6.0,1 Kanal,A Prime Location House At Affordable Price Awaits You,65000000.0,20.0,PGECHS Phase 2 - Block E,PGECHS Phase 2,3250000.0
lahore,1.7 Crore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",3.0,5.0,5 Marla,"5 Marla Residential House For Sale In Jinnah Block, Nearby Commercial Market, School, Mosque and Health Care Canter",17000000.0,5.0,Bahria Town - Jinnah Block,Bahria Town - Sector E,3400000.0
lahore,2.2 Crore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",3.0,4.0,5 Marla,A PRIME LOCATION 5 MARLA HOUSE FOR SALE IN JINNAH BLOCK SECTOR E BAHRIA TOWN LAHORE,22000000.0,5.0,Bahria Town - Jinnah Block,Bahria Town - Sector E,4400000.0
lahore,5.7 Crore,"Model Town, Lahore",4.0,5.0,10 Marla,10 Marla Most Luxurious Corner House VIP Locations,57000000.0,10.0,Model Town,Lahore,5700000.0
lahore,7.25 Crore,"DHA Phase 7 - Block S, DHA Phase 7",6.0,7.0,1 Kanal,1 KANAL MAGNIFICENT MODERN LUXURY Full BEASMENT BUNGALOW FOR SALE NEAR RAYA Commercial PHASE 7 BLOCK S DHA LAHORE,72500000.0,20.0,DHA Phase 7 - Block S,DHA Phase 7,3625000.0
lahore,8.8 Crore,"DHA Phase 6 - Block C, DHA Phase 6",5.0,6.0,1 Kanal,"100% ORIGNAL 1 Kanal Fully Furnished Bungalow With 5 Master Beds, Glass Cabin Baths, Company Kitchens, And Flawless Finishes Available For Sale In Prime Location Phase 6 Block C DHA Lahore",88000000.0,20.0,DHA Phase 6 - Block C,DHA Phase 6,4400000.0
lahore,3.5 Crore,"Lake City, Raiwind Road",4.0,4.0,5 Marla,"5 Marla Brand New House For Sale In Lake City Lahore M6 Near Mall, Mosque & Restaurants",35000000.0,5.0,Lake City,Raiwind Road,7000000.0
lahore,3 Crore,"Lake City - Sector M7 - Block C1, Lake City - Sector M-7",4.0,4.0,5 Marla,5 Marla Brand New Park Facing House For Sale In Prime Location | Ideal Family Home,30000000.0,5.0,Lake City - Sector M7 - Block C1,Lake City - Sector M-7,6000000.0
lahore,5 Crore,"Paragon City, Lahore",6.0,6.0,13 Marla,13 Marla House For Sale In Paragon City Lahore,50000000.0,13.0,Paragon City,Lahore,3846153.85
lahore,2.5 Crore,"Paragon City, Lahore",3.0,4.0,5 Marla,5 Marla House For Sale In Paragon City Lahore,25000000.0,5.0,Paragon City,Lahore,5000000.0
lahore,6.75 Crore,"DHA Phase 7 - Block P, DHA Phase 7",5.0,6.0,1 Kanal,1 Kanal Brand New Beautiful Design Bungalow For Sale Prime Location Of Dha,67500000.0,20.0,DHA Phase 7 - Block P,DHA Phase 7,3375000.0
lahore,8.7 Crore,"DHA Phase 6 - Block E, DHA Phase 6",5.0,6.0,1 Kanal,1 Kanal Brand New Beautiful Design Bungalow For Sale Prime Location Of Dha,87000000.0,20.0,DHA Phase 6 - Block E,DHA Phase 6,4350000.0
lahore,8.25 Crore,"DHA Phase 6 - Block D, DHA Phase 6",5.0,6.0,1 Kanal,1 Kanal Brand New Beautiful Design Bungalow For Sale Prime Location Of Dha,82500000.0,20.0,DHA Phase 6 - Block D,DHA Phase 6,4125000.0
lahore,9.75 Crore,"DHA Phase 6 - Block A, DHA Phase 6",5.0,6.0,1 Kanal,1 Kanal Brand New Beautiful Design Bungalow For Sale Prime Location Of Dha,97500000.0,20.0,DHA Phase 6 - Block A,DHA Phase 6,4875000.0
lahore,6.15 Crore,"DHA Phase 4 - Block GG, DHA Phase 4",5.0,6.0,14 Marla,14 Marla Full Basement House At Prime Location Phase 4 GG Block Dha Lahore,61500000.0,14.0,DHA Phase 4 - Block GG,DHA Phase 4,4392857.14
lahore,7.75 Crore,"DHA Phase 8 - Ex Park View, DHA Phase 8",5.0,6.0,1 Kanal,1 Kanal Brand New A Plus Construction Modern Design Bungalow For Sale In DHA Phase 8 Lahore,77500000.0,20.0,DHA Phase 8 - Ex Park View,DHA Phase 8,3875000.0
lahore,4.85 Crore,"LDA Avenue, Lahore",6.0,7.0,10 Marla,10 Marla Triple Storey Brand New Luxury House For Sale In LDA Avenue Hot Location,48500000.0,10.0,LDA Avenue,Lahore,4850000.0
lahore,2.45 Crore,"Eden Boulevard Housing Scheme, College Road",5.0,6.0,5 Marla,5 Marla Spanish House With 6 KW Hybrid Solar System Installed,24500000.0,5.0,Eden Boulevard Housing Scheme,College Road,4900000.0
lahore,8.5 Crore,"DHA Phase 4 - Block CC, DHA Phase 4",5.0,6.0,1 Kanal,5bed with bath TVL 2 kitchen DD Stor sravant quarter car parking,85000000.0,20.0,DHA Phase 4 - Block CC,DHA Phase 4,4250000.0
lahore,4.8 Crore,"LDA Avenue - Block J, LDA Avenue",6.0,6.0,10 Marla,A BRAND NEW 10 MARLA BEAUTIFUL HOUSE AVAILABLE FOR SALE IN LDA AVENUEE 1 JUBILEE TOWN J BLOCK,48000000.0,10.0,LDA Avenue - Block J,LDA Avenue,4800000.0
lahore,2.35 Crore,"DHA 9 Town, DHA Defence",3.0,4.0,5 Marla,Charming 3-Bedroom 5 Marla House In DHA With Modern Comfort With Stylish Finishes,23500000.0,5.0,DHA 9 Town,DHA Defence,4700000.0
lahore,70 Lakh,"MM Alam Road, Gulberg",1.0,1.0,1.1 Marla,15% Rental Hotel Apartment For Sale In The Gulberg 3,7000000.0,1.1,MM Alam Road,Gulberg,6363636.36
lahore,5.25 Crore,"DHA Phase 6 - Block A, DHA Phase 6",4.0,7.0,10 Marla,12 MARLA SPANISH VILLA REAR OPN IN DHA NEAR DOLMEN MALL LAHORE,52500000.0,10.0,DHA Phase 6 - Block A,DHA Phase 6,5250000.0
lahore,7.85 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,7.0,1 Kanal,"Original Deal, Call Anytime Hot Deal! 1 Kanal Budget House for Sale in Prime DHA Location",78500000.0,20.0,DHA Phase 7 - Block Y,DHA Phase 7,3925000.0
lahore,8.95 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Fully furnished Luxury House For Sale with basement at Top Location Near Dolmen Mall and Mosque,89500000.0,20.0,DHA Phase 6,DHA Defence,4475000.0
lahore,12.35 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,ONE KANAL DESIGNER FULLY FURNISHED NEAR TO DEFENCE RAYA COMMERCIAL FOR SALE,123500000.0,20.0,DHA Phase 6,DHA Defence,6175000.0
lahore,6 Crore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",5.0,6.0,1 Kanal,1 KANAL HOUSE FOR SALE IN JASMINE BLOCK SECTOR C BAHRIA TOWN LAHORE,60000000.0,20.0,Bahria Town - Jasmine Block,Bahria Town - Sector C,3000000.0
lahore,7.5 Crore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",5.0,6.0,1 Kanal,A PRIME LOCATION 1 KANAL HOUSE FOR SALE IN GULBAHAR BLOCK SECTOR C BAHRIA TOWN LAHORE,75000000.0,20.0,Bahria Town - Gulbahar Block,Bahria Town - Sector C,3750000.0
lahore,1.3 Crore,"Township, Lahore",4.0,4.0,2.5 Marla,FOR SALE HOUSE 2.5 MARLA DOUBLE STOREY TILE WOOD WORK FLOOR BEAUTIFUL HOUSE GOOD INVESTMENT TIME TOP LOCATION TOWNSHIP LAHORE,13000000.0,2.5,Township,Lahore,5200000.0
lahore,68 Lakh,"Bahria Town - Sector E, Bahria Town",1.0,1.0,2.4 Marla,One Bed Furnished Apartment Available For Sale In Sector E Bahria Town Lahore,6800000.0,2.4,Bahria Town - Sector E,Bahria Town,2833333.33
lahore,2.35 Crore,"Wapda Town Phase 1 - Block G3, Wapda Town Phase 1",3.0,4.0,5 Marla,Ready To Move Owner Built Solid Constructed Well Maintained Elegant House With Sui Gas Electricity And Water Connection Available At Very Reasonable Price,23500000.0,5.0,Wapda Town Phase 1 - Block G3,Wapda Town Phase 1,4700000.0
lahore,2.07 Crore,"DHA 9 Town, DHA Defence",3.0,5.0,5 Marla,Overseas Client Best Offer 5 Marla Brand New House For Sale Near Park And Mosque,20700000.0,5.0,DHA 9 Town,DHA Defence,4140000.0
lahore,2.08 Crore,"DHA 9 Town, DHA Defence",3.0,5.0,5 Marla,5 Marla Brand New Near To Park And Market House For Sale In DHA Phase 9,20800000.0,5.0,DHA 9 Town,DHA Defence,4160000.0
lahore,7.5 Crore,"DHA Phase 8, DHA Defence",5.0,6.0,1 Kanal,Luxury House Of One Kanal For Luxury Living Style At Superb Hot Location In DHA,75000000.0,20.0,DHA Phase 8,DHA Defence,3750000.0
lahore,7.5 Crore,"DHA Phase 3 - Block Z, DHA Phase 3",5.0,6.0,1 Kanal,New Hira Estate Presenting 1 Kanal Beautiful Modern Design Bungalow For Sale In Dha Phase 7,75000000.0,20.0,DHA Phase 3 - Block Z,DHA Phase 3,3750000.0
lahore,1.35 Crore,"Defence Chowk, DHA Defence",3.0,3.0,3 Marla,3 Marla House For Sale In Main Boulevard Defence Road,13500000.0,3.0,Defence Chowk,DHA Defence,4500000.0
lahore,8.35 Crore,"DHA Phase 4 - Block DD, DHA Phase 4",5.0,6.0,1 Kanal,ONE KANAL BRAND NEW MAGNIFICENT HOUSE FOR SALE,83500000.0,20.0,DHA Phase 4 - Block DD,DHA Phase 4,4175000.0
lahore,7.75 Crore,"DHA Phase 7 - Block S, DHA Phase 7",5.0,6.0,1 Kanal,Most Beautiful One Kanal Spanish Design Luxury Bungalow For Sale At Super Hot Location In Dha Phase 7 S block,77500000.0,20.0,DHA Phase 7 - Block S,DHA Phase 7,3875000.0
lahore,8.25 Crore,"DHA Phase 7 - Block R, DHA Phase 7",6.0,6.0,1 Kanal,100% ORIGINAL PICTURES 01 KANAL MAGNIFICENT MODERN BUNGALOW FOR SALE,82500000.0,20.0,DHA Phase 7 - Block R,DHA Phase 7,4125000.0
lahore,9.5 Crore,"DHA Phase 6 - Block C, DHA Phase 6",6.0,6.0,1 Kanal,CORNER FULL BASEMENT WITH POOL 01 KANAL BRAND NEW MODERN HOUSE FOR SALE,95000000.0,20.0,DHA Phase 6 - Block C,DHA Phase 6,4750000.0
lahore,2.35 Crore,"Park View City - Tulip Block, Park View City",4.0,4.0,5 Marla,5 Marla Brand New House For Sale In Park View City Tulip Block,23500000.0,5.0,Park View City - Tulip Block,Park View City,4700000.0
lahore,8.75 Crore,"Valencia Housing Society, Lahore",5.0,7.0,1 Kanal,21 Marla Brand New Ultra-Modern Designer House | Prime Location | Sui Gas | Hot Deal in Valencia Town,87500000.0,20.0,Valencia Housing Society,Lahore,4375000.0
lahore,1.8 Crore,"Bahria Homes, Bahria Town - Sector E",3.0,3.0,6 Marla,Well Maintained Bahria Home For Sale Near To Eiffel Tower In Bahria Town Lahore,18000000.0,6.0,Bahria Homes,Bahria Town - Sector E,3000000.0
lahore,7.75 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1 Kanal,Owner Needy Brand New House Prime Location Near To McDonald'S,77500000.0,20.0,DHA Phase 7 - Block Y,DHA Phase 7,3875000.0
lahore,11.25 Crore,"DHA Phase 7, DHA Defence",5.0,6.0,1 Kanal,Semi Furnished 1 Kanal Ultra Modern House Available For Sale in DHA Phase 7,112500000.0,20.0,DHA Phase 7,DHA Defence,5625000.0
lahore,15.25 Crore,"DHA Phase 6, DHA Defence",5.0,6.0,1 Kanal,Fully Furnished 1 Kanal Luxury Design House Available For Sale in DHA Phase 6,152500000.0,20.0,DHA Phase 6,DHA Defence,7625000.0
lahore,19 Crore,"DHA Phase 6, DHA Defence",7.0,7.0,1 Kanal,"100% ORIGINAL FAISAL RASOOL DESIGN VICTORIAN BUNGALOW NEAR COMMERCIAL MARKET AND SCHOOL , FOR SALE",190000000.0,20.0,DHA Phase 6,DHA Defence,9500000.0
lahore,5.7 Crore,"Lake City Meadows, Lahore",5.0,6.0,1 Kanal,1 Kanal House At Prime Location,57000000.0,20.0,Lake City Meadows,Lahore,2850000.0
lahore,1.35 Crore,"Al Haram Garden, Lahore",6.0,6.0,5 Marla,5 Marla House For Grabs In Al Haram Garden,13500000.0,5.0,Al Haram Garden,Lahore,2700000.0
lahore,1.35 Crore,"Pak Arab Housing Society Phase 2 - Block Vital AA, Pak Arab Housing Society Phase 2",3.0,4.0,3 Marla,Idyllic Prime Location House Available In Pak Arab Housing Society Phase 2 - Block Vital AA For sale,13500000.0,3.0,Pak Arab Housing Society Phase 2 - Block Vital AA,Pak Arab Housing Society Phase 2,4500000.0
