city,price,location,beds,baths,size,title,price_pkr,size_marla,neighbourhood,area,price_per_marla
karachi,50 Lakh,"Bahria Heights, Bahria Town Karachi",2.0,2.0,122 Sq. Yd.,1100 Square Feet 2 Bed Lounge Flat Available FOR SALE In Bahria Heights In TOWER B (Ready For Possession),5000000.0,4.82,Bahria Heights,Bahria Town Karachi,1037344.4
karachi,10 Crore,"DHA Oasis, DHA City Karachi",4.0,5.0,"2,000 Sq. Yd.",A Great Choice For A 2000 Square Yards Farm House Available In DHA Oasis,100000000.0,79.07,DHA Oasis,DHA City Karachi,1264702.16
karachi,3.35 Crore,"Tulip Tower, Saadi Road",4.0,5.0,367 Sq. Yd.,FLAT AVAILABLE 4BED DD BIG LOUNGE WITH 200 SQ FEET ENTERENCE GALLERY IN SCEME 33 TULIP TOWER,33500000.0,14.51,Tulip Tower,Saadi Road,2308752.58
karachi,8.25 Crore,"DHA Phase 8, DHA Defence",3.0,4.0,289 Sq. Yd.,Luxury Flat 3 Bed Split Level Townhouse For Sale Partially Sea Facing | Emaar,82500000.0,11.43,DHA Phase 8,DHA Defence,7217847.77
karachi,9.75 Crore,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",6.0,6.0,400 Sq. Yd.,"Prime Location 400 Square Yards House available for sale in Gulistan-e-Jauhar - Block 3, Karachi",97500000.0,15.81,Gulistan-e-Jauhar - Block 3,Gulistan-e-Jauhar,6166982.92
karachi,4.1 Crore,"Gulistan-e-Jauhar - Block 1-A, Gulistan-e-Jauhar",4.0,4.0,150 Sq. Yd.,150 Square Yards House In Gulistan-E-Jauhar - Block 1-A Best Option,41000000.0,5.93,Gulistan-e-Jauhar - Block 1-A,Gulistan-e-Jauhar,6913996.63
karachi,7.25 Crore,"Clifton - Block 9, Clifton",4.0,4.0,430 Sq. Yd.,"""Experience Luxury Living At Sawera Sky Tower, Located Near Ocean Mall, Clifton Block 9, With Flexible Installment Plans To Make Your Dream Home A Reality. """,72500000.0,17.0,Clifton - Block 9,Clifton,4264705.88
karachi,95 Lakh,"Scheme 33, Karachi",2.0,2.0,101 Sq. Yd.,"Your Dream Apartment Is Now Affordable! Book today on Main Super Highway, near Kababjees, with convenient 7-year installment plans starting at Rs. 4.75 Lac. Limited units available!",9500000.0,3.99,Scheme 33,Karachi,2380952.38
karachi,14 Crore,"Bath Island, Karachi",5.0,6.0,222 Sq. Yd.,For Sale Bath Island 3 Bed D D Duplex Apartment,140000000.0,8.78,Bath Island,Karachi,15945330.3
karachi,5.95 Crore,"Civil Lines, Karachi",3.0,4.0,222 Sq. Yd.,Fully Furnished 3 Bedrooms Apartment,59500000.0,8.78,Civil Lines,Karachi,6776765.38
karachi,7 Crore,"Gulshan-e-Iqbal - Block 13-D2, Gulshan-e-Iqbal",6.0,6.0,200 Sq. Yd.,"Brand New Single-Storey Bungalow For Sale In Gulshan-E-Iqbal Block 13D/2, Karachi",70000000.0,7.91,Gulshan-e-Iqbal - Block 13-D2,Gulshan-e-Iqbal,8849557.52
karachi,13 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",8.0,6.0,400 Sq. Yd.,Bungalow For Sale,130000000.0,15.81,Gulshan-e-Iqbal,Gulshan-e-Iqbal Town,8222643.9
karachi,6 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",4.0,4.0,200 Sq. Yd.,"Beautiful 200 Square Yards House For Sale In Gulshan-E-Iqbal Block 13D/2, Karachi",60000000.0,7.91,Gulshan-e-Iqbal,Gulshan-e-Iqbal Town,7585335.02
karachi,30 Crore,"DHA Phase 6, DHA Defence",7.0,7.0,800 Sq. Yd.,Bungalow For Sale 800 Square Yards In DHA Phase 6,300000000.0,31.63,DHA Phase 6,DHA Defence,9484666.46
karachi,45 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",4.0,5.0,"1,000 Sq. Yd.",1000 Yard Brand New Owner Built Architect Designed Bungalow Phase VIII Zone A 500 + 500 Yards Duplex,450000000.0,39.54,DHA Phase 8 - Zone A,DHA Phase 8,11380880.12
karachi,52 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,"1,500 Sq. Yd.",Bungalow For Sale 1500 Square Yards In DHA Phase 6,520000000.0,59.31,DHA Phase 6,DHA Defence,8767492.83
karachi,24 Crore,"DHA Phase 8, DHA Defence",5.0,6.0,500 Sq. Yd.,Brand New Bungalow Fully Furnished 500 Yards For Sale In Dha Phase 8,240000000.0,19.77,DHA Phase 8,DHA Defence,12139605.46
karachi,42 Crore,"DHA Phase 8 - Zone B, DHA Phase 8",5.0,7.0,666 Sq. Yd.,Bungalow For Sale 666 Square Yards Artistically Built In Dha Phase 8,420000000.0,26.33,DHA Phase 8 - Zone B,DHA Phase 8,15951386.25
karachi,15 Crore,"DHA Phase 8 Extension, DHA Phase 8",4.0,6.0,300 Sq. Yd.,Bungalow for Sale 300 Square Yards In DHA Phase 8 ext sahil streets,150000000.0,11.86,DHA Phase 8 Extension,DHA Phase 8,12647554.81
karachi,1.1 Arab,"DHA Phase 8, DHA Defence",4.0,5.0,"2,000 Sq. Yd.",Bungalow For Sale 2000 Square Yards In DHA Phase 8,1100000000.0,79.07,DHA Phase 8,DHA Defence,13911723.79
karachi,21 Crore,"DHA Phase 5, DHA Defence",6.0,6.0,500 Sq. Yd.,Brand New Pair Bungalow 500 Yards For Sale In Dha Phase 5,210000000.0,19.77,DHA Phase 5,DHA Defence,10622154.78
karachi,1.6 Crore,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3.0,3.0,152 Sq. Yd.,Iqbal Villas 152sq yd Close to Entrance of BTK 3Bed One Unit Villas FOR SALE,16000000.0,6.01,Bahria Homes - Iqbal Villas,Bahria Town - Precinct 2,2662229.62
karachi,3.4 Crore,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4.0,5.0,120 Sq. Yd.,Punjabi saudagran cooperative multi purpose society 120 square yard west open 40 feet road ground plus 1,34000000.0,4.74,Sector 25-A - Punjabi Saudagar Multi Purpose Society,Scheme 33 - Sector 25-A,7172995.78
karachi,3.2 Crore,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",4.0,5.0,120 Sq. Yd.,State Bank Cooperative Housing Society House For Sale 120 Square Yard 40 Feet Wide Road,32000000.0,4.74,State Bank of Pakistan Housing Society,Scheme 33 - Sector 17-A,6751054.85
karachi,1.2 Crore,"Shaz Residency, Gulshan-e-Iqbal Town",3.0,3.0,106 Sq. Yd.,"Shaz Residency Offers A Luxurious 3-Bedroom Corner Flat For Lease, Boasting Modern Amenities And Prime Location Leased Project",12000000.0,4.19,Shaz Residency,Gulshan-e-Iqbal Town,2863961.81
karachi,19.5 Crore,"Navy Housing Scheme Karsaz, Karachi",5.0,6.0,350 Sq. Yd.,Phase 3 Standard 350 Square Yards House For Sale,195000000.0,13.84,Navy Housing Scheme Karsaz,Karachi,14089595.38
karachi,50 Crore,"Navy Housing Scheme Karsaz, Karachi",6.0,6.0,500 Sq. Yd.,House Of 500 Square Yards In Navy Housing Scheme Karsaz Is Available,500000000.0,19.77,Navy Housing Scheme Karsaz,Karachi,25290844.71
karachi,17 Crore,"DHA Phase 6, DHA Defence",5.0,5.0,500 Sq. Yd.,500 Yards Extra Ordinary Renovated Bungalow Urgent Sale,170000000.0,19.77,DHA Phase 6,DHA Defence,8598887.2
karachi,18 Crore,"DHA Phase 8, DHA Defence",5.0,5.0,500 Sq. Yd.,500 Square Yards House For sale In DHA Phase 8 Karachi,180000000.0,19.77,DHA Phase 8,DHA Defence,9104704.1
karachi,30 Crore,"DHA Phase 8, DHA Defence",6.0,6.0,700 Sq. Yd.,700 Yards Slightly Used Bungalow Urgent Sale,300000000.0,27.68,DHA Phase 8,DHA Defence,10838150.29
karachi,72 Lakh,"North Nazimabad - Block K, North Nazimabad",2.0,2.0,94 Sq. Yd.,Your Ideal Prime Location 850 Square Feet Flat Has Just Become Available In North Nazimabad - Block K,7200000.0,3.72,North Nazimabad - Block K,North Nazimabad,1935483.87
karachi,8.9 Crore,"Emaar Pearl Towers, Emaar Crescent Bay",2.0,3.0,183 Sq. Yd.,":2 Bed + Study | Imported Fittings & Furnished | Pearl Tower 1, Emaar",89000000.0,7.24,Emaar Pearl Towers,Emaar Crescent Bay,12292817.68
karachi,1.2 Crore,"Scheme 33, Karachi",2.0,2.0,132 Sq. Yd.,Nearing Possession | Sawera Enclave | 2 &Amp; 3 Bed Apartments | Scheme 33 | OK Estate &Amp; Builders,12000000.0,5.22,Scheme 33,Karachi,2298850.57
karachi,1.2 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",2.0,2.0,117 Sq. Yd.,Flat For Sale,12000000.0,4.63,Gulshan-e-Iqbal,Gulshan-e-Iqbal Town,2591792.66
karachi,2.6 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",3.0,3.0,161 Sq. Yd.,Flat For Sale,26000000.0,6.37,Gulshan-e-Iqbal,Gulshan-e-Iqbal Town,4081632.65
karachi,1.75 Crore,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",3.0,3.0,150 Sq. Yd.,A Centrally Located Flat Is Available For Sale In Karachi,17500000.0,5.93,Gulshan-e-Iqbal,Gulshan-e-Iqbal Town,2951096.12
karachi,75 Crore,"Tipu Sultan Road, Karachi",4.0,5.0,"1,500 Sq. Yd.",1500 SQ-YARDS | TIPU SULTAN | PRIME LOCATION | Steps from Shahrah-e-Faisal | Huge Garden & Parking,750000000.0,59.31,Tipu Sultan Road,Karachi,12645422.36
karachi,10.7 Crore,"Falcon Complex New Malir, Malir",5.0,5.0,500 Sq. Yd.,Get In Touch Now To Buy A House In Falcon Complex New Malir Karachi,107000000.0,19.77,Falcon Complex New Malir,Malir,5412240.77
karachi,4.47 Crore,"Emaar Crescent Bay, DHA Phase 8",2.0,2.0,122 Sq. Yd.,1100 Sq. ft 2 Bed Sea View Apartment Available in Multiple Towers In Emaar Crescent Bay DHA Phase 8,44700000.0,4.82,Emaar Crescent Bay,DHA Phase 8,9273858.92
karachi,7 Crore,"Pakistan Air Crew Cooperative Housing Society, Scheme 33",4.0,5.0,600 Sq. Yd.,Bungalow For Sale 600 YD In Pakistan Aircrew Cooperative Housing Society,70000000.0,23.72,Pakistan Air Crew Cooperative Housing Society,Scheme 33,2951096.12
karachi,40 Lakh,"Bahria Heights, Bahria Town Karachi",2.0,2.0,122 Sq. Yd.,1100 Square Feet 2 Bed Lounge Flat Available FOR SALE In Bahria Heights In TOWER B (Ready For Possession),4000000.0,4.82,Bahria Heights,Bahria Town Karachi,829875.52
karachi,19.5 Crore,"DHA Phase 8, DHA Defence",5.0,6.0,500 Sq. Yd.,BRAND NEW Bungalow For Sale 500 Square Yards In DHA Phase 8,195000000.0,19.77,DHA Phase 8,DHA Defence,9863429.44
karachi,24 Crore,"DHA Phase 8, DHA Defence",5.0,6.0,500 Sq. Yd.,Brand New 500 Square Yards House For sale In DHA Phase 8 Karachi,240000000.0,19.77,DHA Phase 8,DHA Defence,12139605.46
karachi,2.4 Crore,"Rahat Commercial Area, DHA Phase 6",3.0,4.0,139 Sq. Yd.,Apartment For Sale Bukhari Commercial Phase 6,24000000.0,5.5,Rahat Commercial Area,DHA Phase 6,4363636.36
karachi,20 Crore,"DHA Phase 6, DHA Defence",7.0,6.0,700 Sq. Yd.,Bungalow For Sale,200000000.0,27.68,DHA Phase 6,DHA Defence,7225433.53
karachi,12 Crore,"DHA Phase 8 Extension, DHA Phase 8",4.0,5.0,300 Sq. Yd.,Bungalow For Sale 300 Square Yards In DHA Phase 8 Ext Sahil Streets,120000000.0,11.86,DHA Phase 8 Extension,DHA Phase 8,10118043.84
karachi,12 Crore,"Navy Housing Scheme Karsaz, Karachi",5.0,5.0,400 Sq. Yd.,Beautiful Apartment Available For Sale,120000000.0,15.81,Navy Housing Scheme Karsaz,Karachi,7590132.83
karachi,11.95 Crore,"DHA Phase 4, DHA Defence",4.0,4.0,300 Sq. Yd.,300 Yards Bungalow Prime Location Available For Sale,119500000.0,11.86,DHA Phase 4,DHA Defence,10075885.33
karachi,4 Crore,"Callachi Cooperative Housing Society, Karachi",3.0,3.0,256 Sq. Yd.,"Prime Location 2700 Square Feet Flat Available For Sale In Callachi Cooperative Housing Society, Callachi Cooperative Housing Society",40000000.0,10.12,Callachi Cooperative Housing Society,Karachi,3952569.17
karachi,5.4 Crore,"HMR Waterfront, DHA Phase 8",2.0,3.0,156 Sq. Yd.,Live Elevated at Nikken Sekkei Tower | Premium 2-Bedroom Apartment | 5-Year Flexible Plan | Just 10% Down,54000000.0,6.17,HMR Waterfront,DHA Phase 8,8752025.93
karachi,12.5 Crore,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",9.0,7.0,550 Sq. Yd.,"Magnificent Estate! 9-Bedroom, 10-Bathroom Corner House In Gulshan Block 7, West Open",125000000.0,21.75,Gulshan-e-Iqbal - Block 7,Gulshan-e-Iqbal,5747126.44
karachi,14.5 Crore,"DHA Phase 8 - Zone A, DHA Phase 8",5.0,6.0,600 Sq. Yd.,CHANCE DEAL | DEAL TO AVAIL | HOUSE IN PHASE 8 ZONE A,145000000.0,23.72,DHA Phase 8 - Zone A,DHA Phase 8,6112984.82
karachi,8.25 Crore,"Darakhshan Villas, DHA Phase 6",4.0,5.0,300 Sq. Yd.,INDEPENDENT LUXURIOUS DESIGN HOUSE | LIKE NEW | VERY WELL MAINTAINED HOUSE,82500000.0,11.86,Darakhshan Villas,DHA Phase 6,6956155.14
karachi,2.05 Crore,"Sector 32 - Punjabi Saudagar City Phase 1, Scheme 33 - Sector 32",2.0,2.0,120 Sq. Yd.,Brand New House For Sale Ps City 1,20500000.0,4.74,Sector 32 - Punjabi Saudagar City Phase 1,Scheme 33 - Sector 32,4324894.51
karachi,20 Crore,"DHA Phase 5, DHA Defence",4.0,5.0,"1,000 Sq. Yd.",BUNGALOW FOR SALE 1000 SQUARE YARD DHA PHASE 5,200000000.0,39.54,DHA Phase 5,DHA Defence,5058168.94
karachi,2.5 Crore,"Saadi Town - Block 1, Saadi Town",4.0,6.0,120 Sq. Yd.,Compact Cozy &Amp; Yours 120 Square Yards Of Possibility,25000000.0,4.74,Saadi Town - Block 1,Saadi Town,5274261.6
karachi,5.65 Crore,"Bath Island, Karachi",3.0,4.0,229 Sq. Yd.,Where Prestige Finds Its Address | Sawera Raj Noor | 3 Bed DD | Bath Island | OK Estate & Builders,56500000.0,9.05,Bath Island,Karachi,6243093.92
karachi,5.35 Crore,"Clifton - Block 9, Clifton",3.0,4.0,247 Sq. Yd.,"3 & 4 Bed Luxury Apartments with Pool | Sawera 5 Sky Tower, Near Ocean Mall, Clifton Block 9",53500000.0,9.77,Clifton - Block 9,Clifton,5475946.78
karachi,10.6 Crore,"Falcon Complex New Malir, Malir",5.0,5.0,500 Sq. Yd.,Buy 500 Square Yards House At Highly Affordable Price,106000000.0,19.77,Falcon Complex New Malir,Malir,5361659.08
karachi,10.5 Crore,"Falcon Complex New Malir, Malir",5.0,5.0,500 Sq. Yd.,In Falcon Complex New Malir House For sale Sized 500 Square Yards,105000000.0,19.77,Falcon Complex New Malir,Malir,5311077.39
karachi,1.5 Crore,"Nazimabad 4, Nazimabad",3.0,3.0,147 Sq. Yd.,Gorgeous Prime Location 147 Square Yards Flat For sale Available In Nazimabad 4,15000000.0,5.81,Nazimabad 4,Nazimabad,2581755.59
karachi,3.6 Crore,"Gulshan-e-Iqbal - Block 13, Gulshan-e-Iqbal",4.0,4.0,240 Sq. Yd.,BRAND NEW PORTION FOR SALE GULSHAN E IQBAL,36000000.0,9.49,Gulshan-e-Iqbal - Block 13,Gulshan-e-Iqbal,3793466.81
karachi,1.55 Crore,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",3.0,3.0,200 Sq. Yd.,1st Floor Portion For Sale,15500000.0,7.91,Gulistan-e-Jauhar - Block 14,Gulistan-e-Jauhar,1959544.88
karachi,12 Crore,"DHA Phase 8 Extension, DHA Phase 8",4.0,5.0,300 Sq. Yd.,Bungalow For Sale 300 Square Yards In DHA Phase 8 Ext Sahil Streets,120000000.0,11.86,DHA Phase 8 Extension,DHA Phase 8,10118043.84
karachi,19 Crore,"DHA Phase 8 - Zone B, DHA Phase 8",5.0,6.0,500 Sq. Yd.,Brand New Bungalow 500 Yards For Sale In Dha Phase 8 ZONE B,190000000.0,19.77,DHA Phase 8 - Zone B,DHA Phase 8,9610520.99
karachi,45 Crore,"DHA Phase 6, DHA Defence",4.0,5.0,"1,000 Sq. Yd.",Brand New 1000 Sq Yards House For Sale In DHA Phase 6 Karachi,450000000.0,39.54,DHA Phase 6,DHA Defence,11380880.12
karachi,1.65 Crore,"Badar Commercial Area, DHA Phase 5",2.0,2.0,106 Sq. Yd.,Brand New 2 Bed Apartment For Sale In Badar Commercial,16500000.0,4.19,Badar Commercial Area,DHA Phase 5,3937947.49
karachi,9.45 Crore,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",6.0,7.0,400 Sq. Yd.,400 Yds Double Storey House Block 6 Gulshan E Iqbal 60 Ft Road,94500000.0,15.81,Gulshan-e-Iqbal - Block 6,Gulshan-e-Iqbal,5977229.6
karachi,4 Crore,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",6.0,6.0,120 Sq. Yd.,120yrds G+2 Gulshan e Iqbal Block 13D1 Park Facing,40000000.0,4.74,Gulshan-e-Iqbal - Block 13/D-1,Gulshan-e-Iqbal,8438818.57
karachi,1.65 Crore,"Saadi Garden - Block 5, Saadi Garden",3.0,3.0,120 Sq. Yd.,120 SQ Yd BEAUTIFULLY HOUSE FOR SALE WEST OPEN,16500000.0,4.74,Saadi Garden - Block 5,Saadi Garden,3481012.66
karachi,6.25 Crore,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",6.0,6.0,240 Sq. Yd.,Double Story 240 Yds Gulshan e Iqbal 60 ft Road,62500000.0,9.49,Gulshan-e-Iqbal - Block 5,Gulshan-e-Iqbal,6585879.87
karachi,3.75 Crore,"Askari 6, Malir Cantonment",4.0,4.0,333 Sq. Yd.,1ST FLOOR SECTOR-2 ASKARI-6 A Well Designed Flat Is Up For Sale In An Ideal Location In Karachi,37500000.0,13.17,Askari 6,Malir Cantonment,2847380.41
karachi,22.5 Crore,"DHA Phase 8, DHA Defence",6.0,6.0,500 Sq. Yd.,Dha Phase 8 500 Sq Yard Brand New Bungalow 2+4 Bedroom With Swimming Pool Basement Home Theatre Corner House Jori 500+500 Yard Also Much More Option Available,225000000.0,19.77,DHA Phase 8,DHA Defence,11380880.12
karachi,22 Crore,"DHA Phase 5, DHA Defence",6.0,6.0,500 Sq. Yd.,Dha Phase 5 500 Sq Yard Brand New Bungalow 2+3 Bedroom With Basemnet Semi Furnished House Out Class Bungalow Big Car Parking,220000000.0,19.77,DHA Phase 5,DHA Defence,11127971.67
karachi,22.5 Crore,"DHA Phase 8, DHA Defence",6.0,6.0,500 Sq. Yd.,Dha Phase 8 500 Sq Yard Brand New Bungalow 2+4 Bedroom With Swimming Pool Basement Home Theatre Corner House Top Of The Line House,225000000.0,19.77,DHA Phase 8,DHA Defence,11380880.12
karachi,13 Crore,"DHA Phase 8, DHA Defence",6.0,6.0,300 Sq. Yd.,Dha Phase 8 300 Sq Yard Brand New Bungalow 2+4 Bedroom With Full Basemnet Semi Furnished House With Servant Quarter Ready To Move House Also Much More Option Available,130000000.0,11.86,DHA Phase 8,DHA Defence,10961214.17
karachi,6.25 Crore,"Sea View Apartments, Karachi",3.0,4.0,267 Sq. Yd.,Fully Renovated Second Floor Sea View Apartment For Sale,62500000.0,10.56,Sea View Apartments,Karachi,5918560.61
karachi,18 Lakh,"Shamsi Society, Shah Faisal Town",1.0,1.0,50 Sq. Yd.,1 Bed Lounge Apartment For Sale | Ready To Move | Opposite FAST University | National Highway,1800000.0,1.98,Shamsi Society,Shah Faisal Town,909090.91
karachi,50 Lakh,"Shah Faisal Town, Karachi",3.0,3.0,94 Sq. Yd.,3 Bed DD Apartment For Sale In Mateen Complex | Main National Highway | Apartments For Sale,5000000.0,3.72,Shah Faisal Town,Karachi,1344086.02
karachi,35 Lakh,"Korangi, Karachi",2.0,2.0,94 Sq. Yd.,2 Bed Lounge Apartment For Sale In Mateen Complex | Main National Highway | Ready To Move,3500000.0,3.72,Korangi,Karachi,940860.22
karachi,20 Lakh,"Malir Halt, Malir",1.0,1.0,39 Sq. Yd.,Ready To Move 1 Bed Lounge Apartment For Sale | Opposite FAST University | National Highway,2000000.0,1.54,Malir Halt,Malir,1298701.3
karachi,5.35 Crore,"Clifton - Block 9, Clifton",3.0,4.0,247 Sq. Yd.,"3 & 4 Bed Luxury Apartments with Pool | Sawera 5 Sky Tower, Near Ocean Mall, Clifton Block 9",53500000.0,9.77,Clifton - Block 9,Clifton,5475946.78
karachi,3.7 Crore,"Al-Murtaza Commercial Area, DHA Phase 8",3.0,3.0,194 Sq. Yd.,Brand New 3 BED Luxury Apartments For Sale Al-Murtaza Phase 8 DHA,37000000.0,7.67,Al-Murtaza Commercial Area,DHA Phase 8,4823989.57
karachi,4.1 Crore,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",4.0,6.0,120 Sq. Yd.,BRAND NEW HOUSE FOR SALE GULISTAN E JOHAR,41000000.0,4.74,Gulistan-e-Jauhar - Block 3-A,Gulistan-e-Jauhar,8649789.03
karachi,5.25 Crore,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",6.0,6.0,240 Sq. Yd.,240 Square Yards Brand New House For Sale,52500000.0,9.49,Gulistan-e-Jauhar - Block 7,Gulistan-e-Jauhar,5532139.09
karachi,5.5 Crore,"Clifton - Block 2, Clifton",3.0,3.0,222 Sq. Yd.,Almost New West Open 3 Bedroom Flat Tiled Flooring 3rd Floor Sea Facing,55000000.0,8.78,Clifton - Block 2,Clifton,6264236.9
karachi,7.5 Crore,"DHA Phase 1, DHA Defence",4.0,5.0,300 Sq. Yd.,"300 Sq Yards Duplex, Well Maintained, Dha Ph 1, (Only Genuine Buyers) Read Carefully.",75000000.0,11.86,DHA Phase 1,DHA Defence,6323777.4
karachi,12 Crore,"DHA Phase 6, DHA Defence",5.0,5.0,300 Sq. Yd.,Book A Prime Location House Of 300 Square Yards In DHA Phase 6 Karachi,120000000.0,11.86,DHA Phase 6,DHA Defence,10118043.84
karachi,1.1 Crore,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",2.0,3.0,102 Sq. Yd.,Brand New Flat Pilli Bhit Society Sector 18 Scheme 33 Gulshan Karachi,11000000.0,4.03,Pilibhit Cooperative Housing Society,Scheme 33 - Sector 18-A,2729528.54
karachi,12.5 Crore,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",8.0,7.0,600 Sq. Yd.,600 yds Double Storey Bungalow in Gulshan e Iqbal Block 13D,125000000.0,23.72,Gulshan-e-Iqbal - Block 13/D,Gulshan-e-Iqbal,5269814.5
karachi,5.7 Crore,"DHA Phase 7 Extension, DHA Defence",4.0,5.0,120 Sq. Yd.,House Is Available For Sale,57000000.0,4.74,DHA Phase 7 Extension,DHA Defence,12025316.46
karachi,5.5 Crore,"DHA Phase 7 Extension, DHA Defence",3.0,4.0,100 Sq. Yd.,Centrally Located Prime Location House Available In DHA Phase 7 Extension For Sale,55000000.0,3.95,DHA Phase 7 Extension,DHA Defence,13924050.63
karachi,5.7 Crore,"DHA Phase 7 Extension, DHA Defence",4.0,4.0,120 Sq. Yd.,West Open 1+3 House Is Available For Sale,57000000.0,4.74,DHA Phase 7 Extension,DHA Defence,12025316.46
karachi,58 Lakh,"DHA Phase 7 Extension, DHA Defence",1.0,1.0,50 Sq. Yd.,Brand New Building 1st Flat Is Available For Sale,5800000.0,1.98,DHA Phase 7 Extension,DHA Defence,2929292.93
karachi,5.75 Crore,"DHA Phase 7 Extension, DHA Defence",4.0,5.0,100 Sq. Yd.,House Is Available For Sale,57500000.0,3.95,DHA Phase 7 Extension,DHA Defence,14556962.03
karachi,7.5 Crore,"DHA Phase 7, DHA Defence",3.0,3.0,250 Sq. Yd.,Duplex House Is Available For Sale,75000000.0,9.88,DHA Phase 7,DHA Defence,7591093.12
karachi,4.5 Crore,"Callachi Cooperative Housing Society, Karachi",4.0,4.0,300 Sq. Yd.,"Prime Location 2700 Square Feet Flat Available For Sale In Callachi Cooperative Housing Society, Callachi Cooperative Housing Society",45000000.0,11.86,Callachi Cooperative Housing Society,Karachi,3794266.44
karachi,5.25 Crore,"Gwalior Cooperative Housing Society, Scheme 33",6.0,6.0,240 Sq. Yd.,Gwalior Cooperative Housing Society House For Sale 240 Square Yard,52500000.0,9.49,Gwalior Cooperative Housing Society,Scheme 33,5532139.09
karachi,3.5 Crore,"Sadaf Cooperative Housing Society, Gulzar-e-Hijri",6.0,6.0,200 Sq. Yd.,Sadaf Cooperative Housing Society House For Sale 200 Square Yard Leased Bank Loan Applicable,35000000.0,7.91,Sadaf Cooperative Housing Society,Gulzar-e-Hijri,4424778.76
karachi,5.4 Crore,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6.0,6.0,240 Sq. Yd.,Capital Cooperative Housing Society West Open Park Facing Leased 240 Square Yard Ground Plus 1 House Available,54000000.0,9.49,Capital Cooperative Housing Society,Scheme 33 - Sector 35-A,5690200.21
karachi,85 Lakh,"Shaz Residency, Gulshan-e-Iqbal Town",2.0,2.0,83 Sq. Yd.,"Shaz Residency - 1st Floor, 2 Bed, Lounge Flat for sale",8500000.0,3.28,Shaz Residency,Gulshan-e-Iqbal Town,2591463.41
karachi,4.2 Crore,"Metropolis Residency, Jinnah Avenue",4.0,4.0,400 Sq. Yd.,Duplex Penthouse For Sale,42000000.0,15.81,Metropolis Residency,Jinnah Avenue,2656546.49
karachi,8.5 Crore,"Emaar Reef Towers, Emaar Crescent Bay",4.0,5.0,272 Sq. Yd.,"Emaar Oceanfront 3-Bed Apartment For Sale #CHANCE DEAL # Located In Reef Tower 01, Lower Floor,",85000000.0,10.75,Emaar Reef Towers,Emaar Crescent Bay,7906976.74
karachi,22 Lakh,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",1.0,1.0,39 Sq. Yd.,One Bed Lounch Rs 20 Lec,2200000.0,1.54,Gulistan-e-Jauhar - Block 18,Gulistan-e-Jauhar,1428571.43
karachi,1.1 Crore,"Noman Residencia, Scheme 33",2.0,2.0,122 Sq. Yd.,"Leased Flat Bank Loan Applicable Noman Residencia Flat for Sale 2 Bed DD , Scheme 33",11000000.0,4.82,Noman Residencia,Scheme 33,2282157.68
karachi,4.99 Crore,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6.0,6.0,240 Sq. Yd.,Brand New House Is Available For Sale,49900000.0,9.49,Capital Cooperative Housing Society,Scheme 33 - Sector 35-A,5258166.49
karachi,16 Crore,"DHA Phase 5, DHA Defence",6.0,6.0,500 Sq. Yd.,Bungalow Sale 2 Unit 500 Square yards in DHA phase 5,160000000.0,19.77,DHA Phase 5,DHA Defence,8093070.31
karachi,3.5 Crore,"Bahria Town - Precinct 4, Bahria Town Karachi",5.0,5.0,500 Sq. Yd.,500 Square Yards Villa Available For Sale in Precinct 04 BAHRIA TOWN KARACHI,35000000.0,19.77,Bahria Town - Precinct 4,Bahria Town Karachi,1770359.13
karachi,1.1 Crore,"Badar Commercial Area, DHA Phase 5",2.0,2.0,106 Sq. Yd.,Stunning and affordable Prime Location Flat available for sale in Badar Commercial Area,11000000.0,4.19,Badar Commercial Area,DHA Phase 5,2625298.33
